smiles,ic50_nm,dg_bind
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,10.4,-11.322427935171314
COCCOc1cc2ncnc(Nc3ccc(F)c(OS(=O)(=O)F)c3)c2cc1OCCOC,97.0,-9.947025336155153
COCCOc1cc2ncnc(Nc3ccc(F)c([N+](=O)[O-])c3)c2c2c1OCCO2,43.8,-10.436769015090846
COCCOc1cc2ncnc(Nc3ccc(F)cc3)c2c2c1OCCO2,200.3,-9.500382246585351
COCCOc1cc2ncnc(Nc3ccc(NC(=O)/C=C/CN(C)C)c(C(F)(F)F)c3)c2cc1NC(=O)/C=C/CN(C)C,102.3,-9.914256536332202
COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(C#N)c3)c2cc1OCCOC,7.705,-11.507179720904345
COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(C)c3)c2cc1OCCOC,34.61,-10.581824504752905
COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c(OC)c3)c2cc1OCCOC,8.370000000000001,-11.456187004347566
COCCOc1cc2ncnc(Nc3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3C)c2cc1OCCOC,10.51,-11.315947081507892
COCCOc1cc2ncnc(Nc3ccc(O)c(C=O)c3)c2cc1OCCOC,193.0,-9.52325078192414
COCCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)cc3)c2cc1NC(=O)/C=C/CN(C)C,91.0,-9.9863559273547
COCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.4,-11.726138894153229
COCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)/C=C/CN(C)C,10.0,-11.34658671785234
COCCOc1cc2ncnc(Nc3ccc(OS(=O)(=O)F)cc3)c2cc1OCCOC,1250.0,-8.372490305086243
COCCOc1cc2ncnc(Nc3ccc(Oc4cccc5ccc(C)nc45)c(C)c3)c2cc1OCCOC,12.0,-11.234282108513968
COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,6.0,-11.661239977323477
COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,9.0,-11.411485634682093
COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCN(C)CC1,21.0,-10.889575571619387
COCCOc1cc2ncnc(Nc3cccc(C=O)c3)c2cc1OCCOC,34.8,-10.578452235848742
COCCOc1cc2ncnc(Nc3cccc(Cl)c3)c2c2c1OC(COC)CO2,10.29,-11.328977702055267
COCCOc1cc2ncnc(Nc3cccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCOC,8.065,-11.479051917263693
COCCOc1cc2ncnc(Nc3cccc(O)c3)c2cc1OCCOC,15.4,-11.0806217028067
COCCOc1cc2ncnc(Nc3cccc(OC)c3)c2c2c1OCCO2,134.5,-9.745693557900049
COCCOc1cc2ncnc(Nc3cccc(OS(=O)(=O)F)c3)c2cc1OCCOC,0.54,-13.144462233884772
COCCOc1cc2ncnc(Nc3cccc(S(=O)(=O)F)c3)c2cc1OCCOC,58.05,-10.263268196508484
COCCOc1cc2ncnc(Sc3nc[nH]n3)c2cc1OCCOC,5210.0,-7.493232364633519
COCCOc1ccc(-c2cc3c(N(C)Cc4ccccc4)ncnc3[nH]2)cc1,67.0,-10.17494554481763
COCCOc1ccc(Nc2ncc(F)c(Nc3ccc(C(=O)C=C(C)C)cc3)n2)cc1F,3275.0,-7.779203820567604
COCCOc1ccc(Nc2ncc(F)c(Nc3ccc(CC(=O)C=C(C)C)cc3)n2)cc1F,3275.0,-7.779203820567604
COCCOc1ccc(Nc2ncc(F)c(Nc3ccc(CC(=O)C=C4CCC4)cc3)n2)cc1F,302.5,-9.246439353100135
COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)/C=C/CN4CC[C@@H](O)C4)c3)n2)cc1,55.0,-10.296513035476238
COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)/C=C/CN4CC[C@H](O)C4)c3)n2)cc1,55.0,-10.296513035476238
COCCOc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)c4cc([N+](=O)[O-])ccc4F)cc23)cc1Cl,463.0,-8.984254324078385
COCCOc1ccc2ncnc(Nc3ccc(Oc4cccc5ccc(C)nc45)c(C)c3)c2c1,143.0,-9.707946650682688
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cc(F)cc(F)c1)C(=O)NCC2,6.15,-11.646030068746187
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cc(F)cc(F)c1OC)C(=O)NCC2,0.209,-13.729162447595746
COCCOc1cnccc1-c1[nH]c2c(c1Nc1ccc(F)c(F)c1OC)C(=O)NCC2,13.818999999999999,-11.147345453515637
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1Br)C(=O)NCC2,0.218,-13.703192652952314
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,0.2355,-13.655630005416727
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1CC(F)F)C(=O)NCC2,0.2425,-13.637587753237257
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OC(F)F)C(=O)NCC2,0.21,-13.72622225108247
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OC)C(=O)NCC2,0.175,-13.838526860420842
COCCOc1cnccc1-c1[nH]c2c(c1Nc1ccccc1)C(=O)NCC2,3.3245,-12.0249334164565
COCCOc1cnccc1-c1[nH]c2c(c1Nc1ccccc1CC(F)F)C(=O)NCC2,0.9145000000000001,-12.819964107918697
COCCOc1cnccc1-c1[nH]c2c(c1Nc1ccccc1OC(F)(F)F)C(=O)NCC2,13.28,-11.17185201262446
COCCOc1cnccc1-c1[nH]c2c(c1Nc1ccccc1OC(F)F)C(=O)NCC2,2.235,-12.269521588332358
COCCOc1cnccc1-c1[nH]c2c(c1Nc1ccccc1OC)C(=O)NCC2,21.655,-10.870656707880503
COCC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,30.0,-10.669874506401445
COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,470.0,-8.975011299626996
COCCn1c(=O)oc2cc3ncnc(Nc4ccc(F)c(F)c4)c3cc21,26.0,-10.75802033305879
COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)c(OC)c4)c3cc21,5500.0,-7.459866356013153
COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OC)cc4)c3cc21,5100.0,-7.506376743131595
COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5ccc(Cl)cc5)c(Cl)c4)c3cc21,1300.0,-8.348331522405216
COCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5nccc(OCC(F)(F)F)c5C)cc4)c3cc21,340.0,-9.174454425504523
COCCn1c(=O)oc2cc3ncnc(Nc4cccc(C(C)=O)c4)c3cc21,560.0,-8.867090836910211
COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,330.0,-9.192842955215832
COCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,330.0,-9.192842955215832
COCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,59.0,-10.253269318261278
COCOc1cc(-c2ccccc2)ccc1-c1ccc(C(=O)NCc2ccccc2)cc1,1100.0,-8.451231826935185
COCOc1cc(-c2ccccc2)ccc1-c1ccc(C(=O)O)cc1,10000.0,-7.091616698657713
COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,4320.0,-7.608618608261616
COCOc1cc(C(C)(C)C)ccc1-c1ccc(C(=O)OC)cc1,10000.0,-7.091616698657713
COCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCOC,6760.83,-7.332731643992045
COC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,32.5,-10.620570599755776
COC[C@@H](C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.945,-12.799755696990188
COC[C@@H](Nc1ncnc2[nH]c(-c3ccc(CO)cc3OC)cc12)c1ccccc1,0.5,-13.19186792639339
COC[C@@H](Nc1ncnc2[nH]c(-c3ccccc3OC(F)F)cc12)c1ccccc1,1.3,-12.603301541599844
COC[C@@H](Nc1ncnc2oc(-c3ccc(OC)cc3)cc12)c1ccccc1,14.0,-11.139329914260772
COC[C@@H](Nc1ncnc2oc(-c3ccccc3)cc12)c1ccccc1,28.0,-10.712372045451264
COC[C@@H](Nc1ncnc2sc(-c3ccccc3OC)cc12)c1ccccc1,23.0,-10.833539685398005
COC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,262.0,-9.33497689360216
COC[C@@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,26.0,-10.75802033305879
COC[C@@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,131.0,-9.76193476241167
COC[C@@H]1CCCN1C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,194.0,-9.520067467345644
COC[C@@H]1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,150.0,-9.678509035479413
COC[C@@H]1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,21.5,-10.875081491129627
COC[C@@H]1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CC1,21.7,-10.86937802445511
COC[C@@H]1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@H]1COCCO1,25.0,-10.782179115739819
COC[C@@H]1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@H]1[C@@H]2COC[C@@H]21,22.2,-10.855346210403557
COC[C@@H]1CN(c2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)O1,0.17,-13.85638231350866
COC[C@H](C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2.73,-12.146290395366888
COC[C@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,31.0,-10.649676959237167
COC[C@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,85.0,-10.028370163123542
COC[C@H]1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,1.6,-12.475401922077388
COC[C@H]1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CC1,6.6,-11.602531765869408
COC[C@H]1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@H]1COCCO1,2.9,-12.109080184918657
COC[C@H]1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@H]1[C@@H]2COC[C@@H]21,2.9,-12.109080184918657
COC[C@H]1Oc2cc3ncnc(Nc4cccc(Cl)c4)c3cc2O[C@@H]1COC,10.08,-11.341678564393538
COC[C@H]1Oc2cc3ncnc(Nc4cccc(I)c4)c3cc2O[C@@H]1COC,1.66,-12.452725619052986
COCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,340.0,-9.174454425504523
CONC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)NOC)[nH]c2ccccc12,68000.0,-5.91084987723193
CONC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,27000.0,-6.479803404036569
CONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,10150.0,-7.082445760019938
CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F,5500.0,-7.459866356013153
CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F,4200.0,-7.625971023346792
CO[C@@H]1CCN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)C[C@@H]1F,5.300000000000001,-11.737652687324724
CO[C@@H]1COC2C1OC[C@H]2Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.4,-13.329317659696407
CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,3000.0,-7.833227826938361
CO[C@@H]1[C@H](O)CN(c2nccc(Nc3cc4c(C(C)C)ccc(N5C[C@H](CS(C)(=O)=O)[C@H]5C)c4cn3)n2)CC1(F)F,96.8,-9.948296688515672
CO[C@H](C)c1c(O)cc2c(c1O)C(=O)c1c(O)cc(O)cc1C2=O,27500.0,-6.46850088509112
CO[C@H](C)c1c(O)cc2c(c1O)C(=O)c1c(cc(O)c(O)c1O)C2=O,41000.0,-6.222491052461403
CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)C[C@H]1F,250.0,-9.363855776008275
CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1(F)F,1000.0,-8.509940038389257
CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)C[C@H]1F,290.0,-9.272433505455572
CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc([C@@H](C)O)n4[C@H](C)C(F)(F)F)n2)C[C@H]1F,10513.5,-7.060771968487792
CO[C@H]1[C@@H](N(C)C(=O)C(F)(F)F)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6400.0,-7.366516165263741
CO[C@H]1[C@@H](N(C)C(=O)CCC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,160.0,-9.638755242614303
CO[C@H]1[C@@H](N(C)C(=O)CN)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,220.0,-9.442597297857217
CO[C@H]1[C@@H](N(C)C(=O)CNC(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,3500.0,-7.7382756326851645
CO[C@H]1[C@@H](N(C)C(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,13500.0,-6.9067612728460785
CO[C@H]1[C@@H](N(C)C(=O)c2ccc(C(=O)O)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,110.0,-9.869555166666728
CO[C@H]1[C@@H](N(C)C(=O)c2ccc(Cl)cc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,7000.0,-7.311317763875655
CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4600.0,-7.56993513712541
CO[C@H]1[C@@H](N(C)C(=O)c2cccc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4800.0,-7.543719691431865
CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1900.0,-8.114577300123646
CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2Cl)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4700.0,-7.556687959895454
CO[C@H]1[C@@H](N(C)C(=O)c2cccnc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8180.0,-7.215360724375146
CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8180.0,-7.215360724375146
CO[C@H]1[C@@H](N(C)C(C)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2600.0,-7.9213736535957056
CO[C@H]1[C@@H](N(C)CC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,31.0,-10.649676959237167
CO[C@H]1[C@@H](N(C)CCC#N)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1100.0,-8.451231826935185
CO[C@H]1[C@@H](N(C)Cc2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,910.0,-8.568032587623158
CO[C@H]1[C@@H](N(C)S(C)(=O)=O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,1100.0,-8.451231826935185
CO[C@H]1[C@@H]([N+](C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,19.0,-10.951223979586732
COc1c(Br)cc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,19000.0,-6.696253960392104
COc1c(Br)cccc1Nc1ncnc2ccncc12,39.81,-10.495603808728461
COc1c(C(=O)NCCN(C)C)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,3.0,-12.088197846132987
COc1c(C)cccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,596.6,-8.828093721788365
COc1c(C)cccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,5500.0,-7.459866356013153
COc1c(C=O)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,21.0,-10.889575571619387
COc1c(CO)cccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,1.5,-12.515155714942498
COc1c(Cl)cc(-c2noc(-c3cn(Cc4cc(-c5cc(Cl)cc(Cl)c5)no4)c4ccccc34)n2)cc1Cl,200.0,-9.501305509311289
COc1c(Cl)cccc1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,9.0,-11.411485634682093
COc1c(F)cc(F)cc1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,0.161,-13.889887430079032
COc1c(F)cccc1-c1cc(C(=O)/N=c2\[nH]c3ccccc3n2[C@H]2CC[C@@H](O)CC2)ccn1,285.3,-9.282498248758445
COc1c(F)cccc1C(=O)NCc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1,5500.0,-7.459866356013153
COc1c(F)cccc1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,0.145,-13.954361393459708
COc1c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)nc3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O,5400.0,-7.471168874958602
COc1c(Nc2c(-c3ccncc3OCC(C)(C)OC)[nH]c3c2C(=O)NCC3)ccc(F)c1F,3.1630000000000003,-12.05560770150893
COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,3300.0,-7.774519615484291
COc1cc(-c2ccc3ncnc(NC(C)c4ccccc4)c3c2)cnc1OC,11.0,-11.287878506398272
COc1cc(-c2nc(-c3ccc(-c4nc(-c5nnc(-c6ccncc6)o5)c[nH]4)cc3)no2)cc(OC)c1OC,596.0,-8.828713513891639
COc1cc(-c2nc(=O)c3c([nH]2)sc2ccc(C)cc23)ccc1OCC(=O)O,2400.0,-7.970677560241374
COc1cc(-c2nc3ccccc3n3c(/N=C/c4ccsc4)c(C#N)nc23)cc(OC)c1OC,84.3,-10.033463860195022
COc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(OC)c(OC)cc12,63.0,-10.21286336016849
COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)N(C(=O)C(C)(C)C)C(=O)C(C)(C)C,90.0,-9.99316229495055
COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)N1C(=O)C=CC1=O,120.0,-9.815958768782426
COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)NNC(=O)CN1CCC[C@H]1C(=O)O,342.0,-9.17084168787543
COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)NNC(=O)CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,209.0,-9.474192428401118
COc1cc(-c2nc3ccccc3s2)ccc1OCC(=O)NNC(=O)CN[C@@H](Cc1c[nH]cn1)C(=O)O,305.0,-9.241369612547015
COc1cc(-c2nc3sc(-c4ccc(Cl)cc4)cn3n2)cc(OC)c1OC,1700.0,-8.183088954582491
COc1cc(-c2nc3sc(-c4ccccc4)cn3n2)cc(OC)c1OC,2800.0,-7.875725365988178
COc1cc(-c2nc3sccn3c2-c2ccnc(NCCCNS(=O)(=O)c3ccc(F)cc3)n2)ccc1F,13.8,-11.148192944869143
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,5140.0,-7.501564453029922
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,3860.0,-7.677969573383089
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,3850.0,-7.679567421231094
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(=O)OC(C)(C)C,170.0,-9.601412294314033
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,5320.0,-7.4803626277225685
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,908.0,-8.569387857696844
COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1CNC(=O)c1ccccc1OC,5500.0,-7.459866356013153
COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,84.0,-10.035659834000366
COc1cc(-n2cc(CN3CCNCC3)nn2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,890.0,-8.581721373188435
COc1cc(-n2cc(CN3C[C@@H](C)N[C@@H](C)C3)nn2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,865.0,-8.599271563199054
COc1cc(/C=C(/C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,15848.93,-6.807952105511574
COc1cc(/C=C(\C#N)C(=O)NCCCCNC(=O)/C(C#N)=C/c2cc(Br)c(O)c(OC)c2)cc(Br)c1O,3000.0,-7.833227826938361
COc1cc(/C=C(\C#N)C(=O)NCCCCNC(=O)/C(C#N)=C/c2cc(OC)c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,19000.0,-6.696253960392104
COc1cc(/C=C(\C#N)C(=O)c2ccc(O)c(O)c2)cc(CSCc2ccccc2)c1O,2000.0,-8.082982169579747
COc1cc(/C=C(\C#N)C(N)=C(C#N)C#N)cc(O)c1O,1100.0,-8.451231826935185
COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O,8800.0,-7.170358220506657
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCCC(=O)O)c1O,48000.0,-6.1253963517003225
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,16000.0,-6.802108563151218
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,1425.0,-8.291780826291768
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,1750.0,-8.165233501494674
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,5225.0,-7.491461486557053
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O,2500.0,-7.945532436276732
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O,6600.0,-7.3475617466747805
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,1698.24,-8.18372699503692
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,500.0,-8.936897907198766
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,710.0,-8.720903793991202
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,15438.81,-6.824101311965411
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,9700.0,-7.1103786566920695
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,4500.0,-7.583473484296974
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,24750.0,-6.533399801920871
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,5650.0,-7.443292172238067
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,19027.305,-6.695369382127064
COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,47863.01,-6.127156817759932
COc1cc(/C=C(\C#N)C(N)=O)cc(Sc2nc3ccccc3s2)c1O,350.0,-9.156598972416708
COc1cc(/C=C(\C#N)S(=O)(=O)/C(C#N)=C/c2cc(O)c(O)c(OC)c2)cc(O)c1O,2470.0,-7.952968784139606
COc1cc(/C=C(\C#N)c2ccccn2)ccc1O,2100.0,-8.0529288921563
COc1cc(/C=C(\C)[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,2750.0,-7.8868242248226625
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,8625.0,-7.18273106118101
COc1cc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@@H]2CCOC2)cc(OC)c1OC,9.0,-11.411485634682093
COc1cc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(C)ccc5nc4s3)cc2)cc(OC)c1OC,3200.0,-7.79347403407325
COc1cc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5ccccc5nc4s3)cc2)cc(OC)c1OC,1200.0,-8.397635429050883
COc1cc(/C=C/C(=O)c2ccc(OCCCCCC(=O)NO)cc2)cc(OC)c1OC,63.0,-10.21286336016849
COc1cc(/C=C/S(=O)(=O)c2ccccc2)cc(OC)c1OC,7.85,-11.495695537404538
COc1cc(/C=C/[N+](=O)[O-])ccc1O,7950.0,-7.232928325488712
